names,year,lat,lon,seed,plot,harv,pd1,pd2,pd3,pd4,pd5
60204021,16,-15.55,26.31,30,2.5,1500,2015-10-26,2015-12-01,,,
60204021,17,-15.55,26.31,40,2,1500,2016-11-24,,,,
60204022,16,-15.93,26.51,40,2,0,2015-11-24,,,,
60204022,17,-15.93,26.51,40,3,250,2016-10-26,,,,
60204023,16,-15.91,26.51,20,1,2000,2015-12-01,,,,
60204023,17,-15.91,26.51,40,2.29999995231628,2400,2016-11-07,,,,
60204024,16,-15.92,26.53,15,1.5,1200,2015-11-24,,,,
60204024,17,-15.92,26.53,15,1,1000,2016-12-01,,,,
60205001,16,-15.72,26.72,30,2,1750,2015-12-06,,,,
60205001,17,-15.72,26.72,60,3,8800,2016-11-14,2016-12-05,,,
60205002,16,-15.71,26.71,15,2,1500,2015-12-13,,,,
60205002,17,-15.71,26.71,30,2.5,2050,2016-12-01,2016-12-23,,,
60205003,16,-15.73,26.74,80,4,10000,2015-12-01,2015-12-06,,,
60205003,17,-15.73,26.74,150,7.5,8340,2016-11-24,2016-12-05,,,
60205004,16,-15.75,26.76,100,7,1800,2015-11-08,2015-12-24,,,
60205004,17,-15.75,26.76,80,4.5,3600,2016-11-14,,,,
60205005,16,-15.71,26.71,15,2,300,2015-12-01,,,,
60205005,17,-15.71,26.71,40,2,2000,2016-12-01,,,,
60205006,16,-15.72,26.72,180,9,10000,2015-12-06,,,,
60205006,17,-15.72,26.72,300,17.5,9800,2016-11-24,2016-12-01,,,
60205007,16,-15.74,26.74,10,0.25,800,2016-01-04,,,,
60205007,17,-15.74,26.74,50,2.5,2100,2016-12-12,,,,
60205008,16,-15.73,26.74,60,3,1250,2015-11-24,2015-12-13,,,
60205008,17,-15.73,26.74,80,4,3010,2016-11-24,2016-12-05,,,
60205009,16,-15.73,26.73,20,1,1400,2016-01-18,2016-01-11,,,
60205009,17,-15.73,26.73,30,1.60000002384186,2475,2016-12-23,2016-12-23,,,
60205010,16,-15.75,26.76,50,1,2000,2015-11-02,2015-11-08,2015-12-13,2016-01-04,
60205010,17,-15.75,26.76,30,1.5,2500,2016-11-14,,,,
60205011,16,-15.71,26.71,20,0.5,100,2015-12-01,,,,
60205011,17,-15.71,26.71,20,0.5,1000,2016-12-05,,,,
60205012,16,-15.72,26.72,200,10,3000,2015-12-01,,,,
60205012,17,-15.72,26.72,40,2,1400,2016-12-01,,,,
60205013,16,-15.73,26.74,50,2.5,2550,2015-12-01,2015-12-13,2015-12-01,,
60205013,17,-15.73,26.74,30,1,540,2016-12-23,,,,
60205014,16,-15.73,26.73,15,1,600,2016-01-04,,,,
60205015,16,-15.71,26.71,15,1.5,250,2015-12-06,,,,
60205015,17,-15.71,26.71,10,1,1250,2016-11-14,,,,
60205016,16,-15.75,26.76,20,1,8750,2015-12-24,,,,
60205017,16,-15.72,26.72,70,3.5,4750,2015-12-13,2015-11-15,2015-12-13,,
60205017,17,-15.72,26.72,50,2.5,5040,2016-12-01,2017-01-11,2017-01-11,,
60205018,16,-15.74,26.76,80,3,5580,2016-01-04,2016-01-04,2015-12-24,,
60205018,17,-15.74,26.76,120,6,3780,2016-11-07,2016-11-24,,,
60205019,16,-15.71,26.71,15,1,200,2015-12-13,,,,
60205019,17,-15.71,26.71,10,0.5,1500,2016-12-01,,,,
60205020,16,-15.75,26.76,12,0.6,350,2015-11-02,2015-11-08,,,
60205020,17,-15.75,26.76,30,1.5,700,2016-11-14,2016-12-01,,,
60215001,16,-16.47,26.77,40,3,100,2015-12-06,,,,
60215001,17,-16.47,26.77,30,2,500,2016-12-05,,,,
60215002,16,-16.41,26.78,20,1,2200,2015-12-01,,,,
60215002,17,-16.41,26.78,30,2,750,2016-12-12,,,,
60215003,16,-16.41,26.78,30,1,300,2015-12-06,,,,
60215003,17,-16.41,26.78,15,1,600,2016-12-23,,,,
60215004,16,-16.47,26.76,15,1,500,2015-12-06,,,,
60215004,17,-16.47,26.76,30,2,600,2016-12-01,2016-12-23,,,
60215005,16,-16.41,26.78,30,1.75,1350,2015-11-24,,,,
60215005,17,-16.41,26.78,55,5.5,1300,2016-11-07,2016-11-24,,,
60215006,16,-16.47,26.76,40,2,3000,2015-12-01,2015-12-13,,,
60215006,17,-16.47,26.76,70,3.5,800,2016-12-01,,,,
60222001,16,-15.92,26.53,55,3,6175,2015-12-13,2015-12-24,2015-12-24,,
60222001,17,-15.92,26.53,100,5,9000,2016-12-05,2016-12-05,2016-12-23,2016-12-23,
60222002,16,-16.26,26.69,30,1.5,1100,2015-11-02,,,,
60222002,17,-16.26,26.69,40,2,2880,2016-11-07,,,,
60222003,16,-16.25,26.7,30,1.5,600,2015-11-08,2015-11-24,2015-12-01,,
60222003,17,-16.25,26.7,30,1.5,1620,2016-11-14,2016-12-05,2016-12-12,,
60222004,16,-16.23,26.67,70,3.5,10640,2015-11-15,2015-11-15,2015-11-15,2015-11-24,
60222004,17,-16.23,26.67,200,9.5,45000,,2016-12-05,2016-12-12,,
60222005,16,-16.26,26.69,40,2,2250,2015-12-01,,,,
60222005,17,-16.26,26.69,270,13.6000000238419,13100,2016-12-01,2016-12-05,,,
60222006,16,-16.23,26.67,80,4,3750,2015-12-01,2015-12-06,2015-12-13,,
60222007,16,-16.25,26.7,50,2.5,500,2015-12-13,,,,
60222007,17,-16.25,26.7,30,2,675,2016-12-05,,,,
60222008,16,-16.26,26.69,50,2.5,2200,2015-11-24,,,,
60222009,16,-16.25,26.7,110,5.5,2400,2015-12-24,2015-12-24,,,
60222009,17,-16.25,26.7,60,3,6750,2016-11-24,2016-12-01,2016-12-23,,
60222010,16,-16.14,26.41,50,2.5,450,2015-11-15,2015-12-01,,,
60222010,17,-16.14,26.41,35,1.5,2450,2016-12-01,2016-12-12,,,
60222011,16,-16.23,26.67,40,2,3250,2015-12-01,2015-12-06,,,
60222012,16,-16.26,26.69,10,0.5,300,2015-11-08,,,,
60222012,17,-16.26,26.69,20,1,1500,2016-12-01,,,,
60222013,16,-16.23,26.67,100,5,12500,2016-01-11,,,,
60222013,17,-16.23,26.67,150,7.5,10000,2016-12-05,,,,
60222014,16,-16.25,26.69,110,4,10350,2015-12-13,2015-12-13,2015-12-13,2016-01-18,
60222014,17,-16.25,26.69,300,20.1999998092651,0,2016-11-07,2016-11-07,2016-11-24,2016-11-24,2016-12-12
60222015,16,-16.26,26.69,40,2,3500,2015-12-06,,,,
60222015,17,-16.26,26.69,80,4,9450,2016-12-05,,,,
60222016,16,-16.14,26.41,40,2,1750,2015-11-08,2015-11-15,,,
60222016,17,-16.14,26.41,60,2.75,10800,2016-12-23,,,,
60222017,16,-16.25,26.7,30,1.5,3600,2015-12-13,2015-12-24,,,
60222017,17,-16.25,26.7,60,3,7475,2016-12-01,2016-12-05,2017-01-04,2017-01-04,2016-12-05
60222018,16,-16.23,26.67,30,2,1250,2015-12-06,,,,
60222018,17,-16.23,26.67,30,0,2700,2016-11-24,,,,
60222019,16,-16.25,26.69,53,4,3555,2015-12-13,2015-11-15,,,
60222019,17,-16.25,26.69,100,5.60000014305115,7500,2016-11-14,2016-12-12,,,
60222020,16,-16.26,26.7,40,2,2800,2016-01-04,,,,
60222020,17,-16.26,26.7,50,2.5,5300,2016-11-24,,,,
